Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2004-09-27,1110.11,1110.11,1103.32,1103.52,1088795212
2004-09-28,1103.52,1111.76,1101.67,1110.06,1244625730
2004-09-29,1110.06,1114.8,1107.58,1114.8,1233770193
2004-09-30,1114.72,1116.19,1109.64,1114.58,1539253950
2004-10-01,1114.58,1131.66,1114.58,1131.5,1435213464
2004-10-04,1131.5,1139.84,1131.5,1135.17,1407505067
2004-10-05,1135.17,1137.82,1132.07,1134.48,1274303147
2004-10-06,1134.48,1142.05,1133.82,1142.05,1262206388
2004-10-07,1142.05,1142.05,1130.45,1130.65,1278732326
2004-10-08,1130.65,1132.87,1120.23,1122.14,1180936249
2004-10-11,1122.85,1126.19,1122.14,1124.39,812238222
2004-10-12,1117.55,1124.39,1115.79,1121.84,1164800379
2004-10-13,1121.84,1127.02,1109.7,1113.65,1400543384
2004-10-14,1113.45,1114.98,1102.08,1103.29,1307759597
2004-10-15,1104.91,1113.11,1102.3,1108.2,1449658311
2004-10-18,1108.2,1114.39,1103.4,1114.02,1185725914
2004-10-19,1114.02,1118.08,1103.16,1103.23,1519907556
2004-10-20,1102.55,1104.06,1094.45,1103.66,1493913884
2004-10-21,1103.66,1108.84,1098.48,1106.49,1563292444
2004-10-22,1106.49,1108.24,1095.45,1095.74,1353795982
2004-10-25,1095.74,1096.78,1090.23,1094.8,1198613049
2004-10-26,1094.81,1111.1,1094.81,1111.09,1492651615
2004-10-27,1111.09,1126.27,1107.55,1125.4,1562243413
2004-10-28,1124.63,1130.66,1120.61,1127.44,1494978181
2004-10-29,1127.44,1131.26,1124.65,1130.2,1374998756
2004-11-01,1130.2,1133.29,1127.63,1130.51,1308180006
2004-11-02,1130.51,1140.5,1128.23,1130.58,1520256664
2004-11-03,1130.54,1147.57,1130.54,1143.2,1614090999
2004-11-04,1143.2,1161.67,1142.39,1161.67,1605496036
2004-11-05,1163.02,1170.55,1160.62,1166.17,1553977079
2004-11-08,1166.17,1166.68,1162.66,1164.89,1193957831
2004-11-09,1164.51,1168.97,1162.49,1164.08,1264736521
2004-11-10,1164.08,1169.35,1162.39,1162.91,1418794003
2004-11-11,1162.91,1174.82,1162.91,1173.48,1221886767
2004-11-12,1174.18,1184.17,1171.39,1184.17,1449706761
2004-11-15,1183.81,1184.48,1179.85,1183.81,1291133535
2004-11-16,1183.81,1183.81,1175.32,1175.43,1167331650
2004-11-17,1176.63,1188.46,1176.63,1181.94,1550435935
2004-11-18,1181.78,1184.9,1180.09,1183.55,1346498844
2004-11-19,1183.55,1184,1169.17,1170.34,1353027129
2004-11-22,1170.21,1178.18,1167.89,1177.24,1244222767
2004-11-23,1176.63,1179.52,1171.41,1176.94,1231980658
2004-11-24,1178.07,1182.46,1178.07,1181.76,987483117
2004-11-26,1181.08,1186.62,1181.08,1182.65,415778987
2004-11-29,1182.65,1186.94,1172.37,1178.57,1191795010
2004-11-30,1178.57,1178.66,1173.81,1173.82,1376818347
2004-12-01,1173.83,1191.37,1173.83,1191.37,1536511336
2004-12-02,1190.68,1194.81,1186.66,1190.33,1521253641
2004-12-03,1191.35,1197.11,1187.7,1191.17,1555062234
2004-12-06,1190.84,1192.41,1185.18,1190.25,1241495514
2004-12-07,1190.44,1192.17,1177.07,1177.07,1454757641
2004-12-08,1177.07,1184.05,1176.8,1182.81,1306375964
2004-12-09,1181.18,1190.51,1173.76,1189.24,1610769256
2004-12-10,1187.45,1191.45,1185.24,1188,1296285298
2004-12-13,1189.87,1198.77,1189.87,1198.68,1452722441
2004-12-14,1198.68,1205.29,1197.84,1203.38,1558345766
2004-12-15,1203.09,1206.61,1199.44,1205.72,1584202714
2004-12-16,1205.3,1207.97,1198.41,1203.21,1715763390
2004-12-17,1202.26,1203.17,1193.44,1194.2,2083512130
2004-12-20,1194.2,1203.64,1193.36,1194.65,1356448332
2004-12-21,1195.2,1205.93,1194.65,1205.43,1373104356
2004-12-22,1205.45,1211.14,1203.81,1209.57,1292280984
2004-12-23,1209.16,1213.66,1208.71,1210.13,911088166
2004-12-27,1210.13,1214.17,1204.92,1204.92,862103893
2004-12-28,1205.55,1213.54,1205.55,1213.54,889888616
2004-12-29,1212.11,1213.95,1210.95,1213.45,870032972
2004-12-30,1213.48,1216.47,1213.41,1213.55,764648960
2004-12-31,1213.55,1217.33,1211.65,1211.92,725240367
2005-01-03,1213.43,1217.9,1200.3,1202.08,1423873896
2005-01-04,1202.08,1205.78,1185.39,1188.05,1740123212
2005-01-05,1187.75,1192.75,1183.72,1183.74,1514746121
2005-01-06,1184.41,1191.63,1183.23,1187.89,1442242181
2005-01-07,1189.2,1192.2,1182.16,1186.19,1378593564
2005-01-10,1186.19,1194.78,1185,1190.25,1246468646
2005-01-11,1190.25,1190.25,1180.43,1182.99,1450084219
2005-01-12,1182.99,1187.98,1175.64,1187.7,1545433221
2005-01-13,1187.64,1187.64,1175.61,1177.45,1453501156
2005-01-14,1177.45,1185.21,1177.45,1184.52,1363809754
2005-01-18,1183.64,1195.98,1180.1,1195.98,1474142910
2005-01-19,1195.51,1195.51,1184.37,1184.63,1427694649
2005-01-20,1182.52,1182.52,1173.39,1175.41,1589411366
2005-01-21,1175.82,1179.45,1167.82,1167.87,1496562157
2005-01-24,1168.59,1173.17,1163.75,1163.75,1427607230
2005-01-25,1166.61,1174.3,1166.61,1168.41,1459868350
2005-01-26,1168.41,1175.99,1168.41,1174.07,1506191929
2005-01-27,1173.55,1177.5,1170.15,1174.55,1537702495
2005-01-28,1175.05,1175.63,1166.3,1171.36,1659222471
2005-01-31,1174.73,1182.07,1174.73,1181.27,1500065375
2005-02-01,1181.26,1190.39,1181.03,1189.41,1499687348
2005-02-02,1189.96,1195.25,1189.12,1193.19,1459156859
2005-02-03,1193.19,1193.19,1185.63,1189.89,1386810406
2005-02-04,1189.83,1203.12,1189.67,1203.03,1448515793
2005-02-07,1202.91,1204.09,1199.27,1201.72,1168038210
2005-02-08,1201.33,1205.11,1200.24,1202.3,1359087881
2005-02-09,1202.66,1203.81,1191.54,1191.99,1370625422
2005-02-10,1192.64,1198.75,1191.54,1197.01,1333584119
2005-02-11,1196.35,1208.38,1193.28,1205.3,1444950756
2005-02-14,1205.3,1206.93,1203.59,1206.14,1160376889
2005-02-15,1206.14,1212.33,1205.52,1210.12,1421495372
2005-02-16,1208.42,1212.44,1205.17,1210.34,1361154086
2005-02-17,1209.96,1211.33,1200.74,1200.75,1414177754
2005-02-18,1201.08,1202.92,1197.35,1201.59,1388083864
2005-02-22,1198.63,1202.48,1184.16,1184.22,1547770121
2005-02-23,1185.48,1193.52,1185.48,1190.8,1430494815
2005-02-24,1190.5,1200.42,1187.84,1200.2,1404057221
2005-02-25,1199.96,1212.05,1199.61,1211.37,1285927633
2005-02-28,1209.1,1210.22,1198.13,1203.6,1607097837
2005-03-01,1204.72,1212.19,1204.72,1210.41,1437916919
2005-03-02,1209.21,1215.58,1204.22,1210.08,1439839668
2005-03-03,1211.14,1215.72,1204.45,1210.47,1388147105
2005-03-04,1212.69,1224.76,1210.47,1222.12,1396615490
2005-03-07,1222.12,1229.11,1222.12,1225.31,1408091970
2005-03-08,1224.84,1225.69,1218.57,1219.43,1331543799
2005-03-09,1219.13,1219.36,1206.66,1207.01,1530744984
2005-03-10,1207.48,1211.23,1201.46,1209.25,1346285701
2005-03-11,1209.39,1213.04,1198.15,1200.08,1288950329
2005-03-14,1200.46,1206.83,1199.53,1206.83,1226352830
2005-03-15,1208.29,1210.54,1197.75,1197.75,1280198447
2005-03-16,1197.11,1197.11,1185.61,1188.07,1521345896
2005-03-17,1188.09,1193.28,1186.44,1190.21,1331696261
2005-03-18,1190.32,1191.98,1182.78,1189.65,2087501938
2005-03-21,1189.52,1189.52,1178.82,1183.78,1233280759
2005-03-22,1183.78,1189.5,1171.71,1171.71,1524888367
2005-03-23,1171.71,1176.26,1168.7,1172.53,1549306121
2005-03-24,1172.55,1180.11,1171.42,1171.42,1188314074
2005-03-28,1172.42,1179.91,1172.42,1174.28,1133370406
2005-03-29,1174.24,1179.39,1163.69,1165.36,1489198554
2005-03-30,1166.06,1181.54,1166.06,1181.41,1411721292
2005-03-31,1181.54,1184.53,1179.49,1180.59,1439452729
2005-04-01,1181.44,1189.8,1169.91,1172.92,1514552225
2005-04-04,1173.1,1178.61,1167.78,1176.12,1445353529
2005-04-05,1176.52,1183.32,1176.52,1181.39,1322708859
2005-04-06,1181.63,1189.23,1181.63,1184.07,1306426216
2005-04-07,1184.23,1191.88,1183.83,1191.14,1360496166
2005-04-08,1191.22,1191.75,1181.13,1181.2,1123664687
2005-04-11,1181.35,1184.06,1178.69,1181.21,1047244800
2005-04-12,1180.87,1190.04,1171.12,1187.76,1499327431
2005-04-13,1186.32,1186.37,1171.7,1173.79,1429797073
2005-04-14,1173.94,1174.67,1161.71,1162.05,1687644539
2005-04-15,1160.12,1161.22,1141.92,1142.62,2048785256
2005-04-18,1142.4,1148.84,1139.87,1145.98,1553627591
2005-04-19,1147.07,1154.67,1147.07,1152.78,1594562750
2005-04-20,1154.09,1155.5,1136.22,1137.5,1736333653
2005-04-21,1139.3,1159.95,1139.3,1159.95,1644434204
2005-04-22,1159.95,1159.95,1142.95,1152.12,1442743656
2005-04-25,1155.58,1164.05,1153.46,1162.1,1211167953
2005-04-26,1161.81,1164.8,1151.74,1151.74,1312009766
2005-04-27,1151.04,1159.87,1144.49,1156.38,1424113114
2005-04-28,1155.56,1155.56,1143.22,1143.22,1493019591
2005-04-29,1148.73,1156.97,1139.2,1156.85,1693284124
2005-05-02,1156.85,1162.87,1154.71,1162.16,1283114856
2005-05-03,1161.7,1166.89,1156.71,1161.17,1549309156
2005-05-04,1161.57,1176.01,1161.57,1175.65,1572793363
2005-05-05,1175.48,1178.47,1166.86,1172.1,1346973203
2005-05-06,1173.64,1177.73,1170.5,1171.35,1174248486
2005-05-09,1171.24,1178.87,1169.38,1178.84,1250806898
2005-05-10,1175.39,1175.39,1163.01,1166.22,1278396492
2005-05-11,1166.22,1171.77,1158.48,1171.11,1302418489
2005-05-12,1171.1,1173.2,1157.76,1159.36,1370072178
2005-05-13,1160.07,1163.75,1146.18,1154.05,1537026939
2005-05-16,1154.35,1165.75,1154.35,1165.69,1193733973
2005-05-17,1164.32,1174.35,1159.96,1173.8,1310705114
2005-05-18,1174.43,1187.9,1174.43,1185.56,1617746489
2005-05-19,1185.72,1191.09,1184.6,1191.08,1256941796
2005-05-20,1191.14,1191.22,1185.19,1189.28,1150605464
2005-05-23,1189.28,1197.44,1188.76,1193.86,1187260966
2005-05-24,1191.55,1197.44,1189.87,1194.07,1205819828
2005-05-25,1192.42,1193.22,1185.96,1190.01,1194239336
2005-05-26,1192.04,1198.95,1191.69,1197.62,1141266963
2005-05-27,1197.62,1199.56,1195.28,1198.78,889311384
2005-05-31,1198.26,1198.32,1191.5,1191.5,1268345458
2005-06-01,1191.07,1205.64,1191.03,1202.22,1237077333
2005-06-02,1202.27,1204.65,1198.42,1204.29,1215862708
2005-06-03,1204.29,1205.09,1194.55,1196.02,1122533831
2005-06-06,1196.3,1198.78,1192.75,1197.51,1030100101
2005-06-07,1198.37,1208.85,1197.26,1197.26,1276548077
2005-06-08,1198.54,1201.97,1193.33,1194.67,1151484113
2005-06-09,1194.04,1201.86,1191.09,1200.93,1265796077
2005-06-10,1200.87,1202.79,1192.64,1198.11,1113670068
2005-06-13,1197.64,1206.03,1194.51,1200.82,1082249671
2005-06-14,1200.39,1207.53,1200.18,1203.91,1112532954
2005-06-15,1204.93,1208.01,1198.66,1206.58,1238417067
2005-06-16,1206.35,1212.1,1205.47,1210.96,1235409351
2005-06-17,1213.19,1219.5,1213.19,1216.96,1630809505
2005-06-20,1216.12,1219.1,1210.65,1216.1,1096455206
2005-06-21,1215.93,1217.13,1211.86,1213.61,1179801031
2005-06-22,1214.34,1219.59,1211.69,1213.88,1187738643
2005-06-23,1214.19,1216.45,1200.72,1200.73,1508856225
2005-06-24,1200.7,1200.9,1191.45,1191.57,1507315010
2005-06-27,1191.33,1194.33,1188.3,1190.69,1157782092
2005-06-28,1191.37,1202.54,1191.37,1201.57,1163397784
2005-06-29,1202.64,1204.07,1198.7,1199.85,1217671301
2005-06-30,1199.93,1203.27,1190.51,1191.33,1475695787
2005-07-01,1191.33,1197.89,1191.33,1194.44,1062104367
2005-07-05,1193.87,1206.34,1192.49,1204.99,1204115153
2005-07-06,1204.83,1206.11,1194.78,1194.94,1305181393
2005-07-07,1193.73,1198.31,1183.55,1197.87,1385768296
2005-07-08,1197.88,1212.73,1197.2,1211.86,1268260219
2005-07-11,1212.37,1220.03,1212.11,1219.44,1222808273
2005-07-12,1219.44,1225.54,1216.6,1222.21,1288728841
2005-07-13,1222.47,1224.46,1219.64,1223.29,1199176154
2005-07-14,1224.14,1233.16,1224.14,1226.5,1469074110
2005-07-15,1226.63,1229.53,1223.5,1227.92,1227935289
2005-07-18,1226.72,1226.72,1221.13,1221.13,1033196279
2005-07-19,1222.47,1230.34,1222.47,1229.35,1448463360
2005-07-20,1227.36,1236.56,1222.91,1235.2,1566959787
2005-07-21,1235.83,1235.83,1224.7,1227.04,1548774116
2005-07-22,1227.2,1234.19,1226.26,1233.68,1247202323
2005-07-25,1233.44,1238.36,1228.15,1229.03,1128396610
2005-07-26,1229.38,1234.42,1229.28,1231.16,1277800201
2005-07-27,1231.33,1237.64,1230.15,1236.79,1347063277
2005-07-28,1236.96,1245.15,1235.81,1243.72,1268750791
2005-07-29,1243.39,1245.04,1234.18,1234.18,1191352604
2005-08-01,1234.86,1239.1,1233.8,1235.35,1124253772
2005-08-02,1235.7,1244.69,1235.7,1244.12,1372630566
2005-08-03,1244.12,1245.86,1240.57,1245.04,1359700575
2005-08-04,1243.17,1243.17,1235.15,1235.86,1242951680
2005-08-05,1235.05,1235.05,1225.64,1226.42,1154255360
2005-08-08,1226.72,1232.28,1222.67,1223.13,1097078993
2005-08-09,1223.42,1234.11,1223.42,1231.38,1162886068
2005-08-10,1231.49,1242.69,1226.58,1229.13,1428996172
2005-08-11,1229.07,1237.81,1228.33,1237.81,1249026086
2005-08-12,1235.18,1235.57,1225.87,1230.39,1239577126
2005-08-15,1229.78,1236.24,1226.2,1233.87,1026232510
2005-08-16,1233.01,1233.43,1219.05,1219.34,1169761470
2005-08-17,1219.44,1225.63,1218.07,1220.24,1246165144
2005-08-18,1219.62,1222.64,1215.93,1219.02,1079386359
2005-08-19,1219.52,1225.08,1219.52,1219.71,1012335502
2005-08-22,1220.54,1228.96,1216.47,1221.73,1013612373
2005-08-23,1221.77,1223.04,1214.44,1217.59,1072746003
2005-08-24,1217.15,1224.15,1209.37,1209.59,1300108136
2005-08-25,1209.59,1213.73,1209.57,1212.37,990894459
2005-08-26,1211.83,1212.4,1204.23,1205.1,965726530
2005-08-29,1202.81,1214.28,1201.53,1212.28,974763425
2005-08-30,1212.28,1212.28,1201.07,1208.41,1192682667
2005-08-31,1208.33,1220.36,1204.4,1220.33,1424373286
2005-09-01,1219.71,1227.29,1216.18,1221.59,1412652279
2005-09-02,1221.92,1224.45,1217.75,1218.02,996404812
2005-09-06,1218.02,1233.61,1218.02,1233.39,1170534969
2005-09-07,1233.02,1237.06,1230.93,1236.36,1275109641
2005-09-08,1235.89,1235.89,1229.51,1231.67,1330211081
2005-09-09,1232.64,1243.13,1231.67,1241.48,1325469772
2005-09-12,1241.5,1242.6,1239.15,1240.56,1416289564
2005-09-13,1240.19,1240.57,1231.2,1231.2,1447959988
2005-09-14,1231.66,1234.74,1226.16,1227.16,1325676563
2005-09-15,1228.66,1231.88,1224.85,1227.73,1370172113
2005-09-16,1229.21,1237.95,1229.21,1237.91,1984888794
2005-09-19,1237.01,1237.01,1227.69,1231.02,1307002027
2005-09-20,1231.27,1236.49,1220.07,1221.34,1469673434
2005-09-21,1221.52,1221.52,1209.89,1210.2,1515490228
2005-09-22,1209.98,1216.64,1205.35,1214.62,1436532433
2005-09-23,1213.35,1218.82,1209.8,1215.29,1368927763
2005-09-26,1216.05,1222.56,1211.84,1215.63,1327570679
2005-09-27,1215.92,1220.17,1211.11,1215.66,1289627212
2005-09-28,1216.81,1220.97,1212.72,1216.89,1408085428
2005-09-29,1216.71,1228.7,1211.54,1227.68,1424334127
2005-09-30,1227.68,1229.56,1225.26,1228.81,1331414661
2005-10-03,1228.81,1233.34,1225.15,1226.7,1395215170
2005-10-04,1226.61,1229.88,1214.02,1214.47,1474227484
2005-10-05,1214.47,1214.47,1196.25,1196.39,1603528249
2005-10-06,1196.7,1202.14,1181.92,1191.49,1757944984
2005-10-07,1192.23,1199.71,1191.46,1195.9,1284793268
2005-10-10,1196.02,1196.52,1186.12,1187.33,1446962726
2005-10-11,1187.9,1193.1,1183.16,1184.87,1465315935
2005-10-12,1183.38,1190.02,1173.65,1177.68,1568584439
2005-10-13,1183.38,1183.38,1168.2,1176.84,1492392296
2005-10-14,1177.33,1187.13,1175.44,1186.57,1315045357
2005-10-17,1186.44,1191.21,1184.48,1190.1,1228573582
2005-10-18,1189.98,1190.1,1178.13,1178.14,1435440830
2005-10-19,1177.09,1195.76,1170.55,1195.76,1702260433
2005-10-20,1195.76,1197.3,1173.3,1177.8,1647898359
2005-10-21,1179.92,1186.46,1174.92,1179.59,1555765001
2005-10-24,1179.59,1199.39,1179.59,1199.38,1400454068
2005-10-25,1198.55,1201.3,1189.29,1196.54,1421470720
2005-10-26,1196.06,1204.01,1191.38,1191.38,1543225553
2005-10-27,1191.1,1192.65,1178.89,1178.9,1412949239
2005-10-28,1180.54,1198.41,1178.9,1198.41,1498141013
2005-10-31,1198.41,1211.43,1198.41,1207.01,1725050121
2005-11-01,1205.85,1207.34,1201.66,1202.76,1656904249
2005-11-02,1201.79,1215.17,1201.07,1214.76,1848445914
2005-11-03,1216.2,1224.7,1214.76,1219.94,1883555081
2005-11-04,1220.29,1222.52,1214.45,1220.14,1351218347
2005-11-07,1221,1224.18,1217.29,1222.81,1409397381
2005-11-08,1221.72,1222.81,1216.08,1218.59,1268045938
2005-11-09,1218.39,1226.59,1216.53,1220.65,1328731401
2005-11-10,1220.75,1232.41,1215.05,1230.96,1603319467
2005-11-11,1231.36,1235.7,1230.72,1234.72,1133950009
2005-11-14,1234.59,1237.2,1231.78,1233.76,1167008047
2005-11-15,1233.48,1237.94,1226.41,1229.01,1437205997
2005-11-16,1229.36,1232.24,1227.18,1231.21,1370904936
2005-11-17,1231.92,1242.96,1231.21,1242.8,1452556610
2005-11-18,1249.35,1249.58,1240.71,1247.27,1701414116
2005-11-21,1248.27,1255.89,1246.9,1254.85,1307124433
2005-11-22,1254.06,1261.9,1251.4,1261.23,1502984344
2005-11-23,1261.19,1270.64,1259.51,1265.61,1301429096
2005-11-25,1265.88,1268.78,1265.54,1268.25,505353197
2005-11-28,1267.99,1268.44,1257.17,1257.46,1250477511
2005-11-29,1258.02,1266.18,1257.46,1257.48,1518245641
2005-11-30,1257.3,1260.93,1249.39,1249.48,1502926412
2005-12-01,1249.48,1266.17,1249.48,1264.67,1672308812
2005-12-02,1263.56,1266.85,1261.42,1265.08,1386508231
2005-12-05,1264.57,1265.08,1258.12,1262.09,1455688913
2005-12-06,1263.34,1272.89,1262.09,1263.7,1363956243
2005-12-07,1264.27,1264.85,1253.02,1257.37,1355839336
2005-12-08,1257.48,1263.36,1250.91,1255.84,1459448510
2005-12-09,1256.12,1263.08,1254.24,1259.37,1241015941
2005-12-12,1259.86,1263.86,1255.52,1260.43,1191779176
2005-12-13,1259.99,1272.11,1258.56,1267.43,1568289659
2005-12-14,1267.18,1275.8,1267.06,1272.74,1417492954
2005-12-15,1273.14,1275.17,1267.74,1270.93,1357303751
2005-12-16,1271.16,1275.24,1267.31,1267.31,1916956255
2005-12-19,1267.21,1270.51,1259.36,1259.92,1447115662
2005-12-20,1260.01,1263.86,1257.21,1259.62,1313015846
2005-12-21,1260.51,1269.37,1259.62,1262.79,1242358424
2005-12-22,1262.91,1268.18,1262.5,1268.12,1176426572
2005-12-23,1268.38,1269.76,1265.92,1268.66,749226951
2005-12-27,1268.96,1271.83,1256.54,1256.54,925148539
2005-12-28,1257.13,1261.1,1256.54,1258.17,876344794
2005-12-29,1258.15,1260.61,1254.18,1254.42,853380646
2005-12-30,1254.42,1254.42,1246.59,1248.29,933932279
2006-01-03,1252.03,1270.22,1245.74,1268.8,1606571046
2006-01-04,1268.96,1275.37,1267.74,1273.46,1540641185
2006-01-05,1273.54,1276.91,1270.3,1273.48,1540801612
2006-01-06,1274.61,1286.09,1274.61,1285.45,1697170773
2006-01-09,1285.56,1290.78,1284.81,1290.15,1428085570
2006-01-10,1288.93,1290.15,1283.76,1289.68,1368522880
2006-01-11,1290.08,1294.9,1288.12,1294.18,1415550336
2006-01-12,1293.52,1294.18,1285.04,1286.06,1349290368
2006-01-13,1286.06,1288.96,1282.78,1287.61,1334508544
2006-01-17,1285.83,1285.83,1278.61,1282.93,1278649472
2006-01-18,1278.91,1282.93,1272.08,1277.93,1488908032
2006-01-19,1278.96,1287.79,1277.93,1285.04,1553681280
2006-01-20,1284.52,1285.04,1260.92,1261.49,1804847488
2006-01-23,1261.98,1268.18,1261.49,1263.81,1482367360
2006-01-24,1264.59,1271.47,1263.81,1266.86,1779141376
2006-01-25,1267.81,1271.87,1259.45,1264.68,1838574464
2006-01-26,1267.4,1276.43,1267.4,1273.83,1945780352
2006-01-27,1275.4,1286.31,1275.18,1283.72,1859384064
2006-01-30,1283.78,1287.93,1283.51,1285.2,1572686080
2006-01-31,1284.97,1285.2,1276.85,1280.08,1860956288
2006-02-01,1280.08,1283.33,1277.56,1282.46,1793901952
2006-02-02,1281.81,1282.46,1267.72,1270.84,1719742976
2006-02-03,1269.45,1270.87,1261.02,1264.03,1729169920
2006-02-06,1265.56,1267.04,1261.62,1265.02,1394381696
2006-02-07,1264.81,1265.78,1253.61,1254.78,1634753536
2006-02-08,1257.23,1266.47,1254.78,1265.65,1677327872
2006-02-09,1266.37,1274.56,1262.8,1263.78,1644423680
2006-02-10,1263.86,1269.89,1254.98,1266.99,1477839744
2006-02-13,1265.15,1266.99,1258.34,1262.86,1176670976
2006-02-14,1263.12,1278.21,1260.8,1275.53,1564021504
2006-02-15,1275.53,1281,1271.06,1280,1561196928
2006-02-16,1280.42,1289.39,1280,1289.38,1510946304
2006-02-17,1288.64,1289.47,1284.06,1287.24,1529943296
2006-02-21,1287.14,1291.92,1281.33,1283.04,1335787008
2006-02-22,1283.09,1294.17,1283.03,1292.67,1537193472
2006-02-23,1291.54,1293.84,1285.14,1287.79,1401909760
2006-02-24,1287.72,1292.11,1285.62,1289.43,1191413248
2006-02-27,1289.79,1297.56,1288.43,1294.12,1303746688
2006-02-28,1293.24,1294.12,1278.66,1280.66,1692559488
2006-03-01,1281.65,1291.8,1280.66,1291.24,1635089280
2006-03-02,1288.56,1291.24,1283.21,1289.14,1665858816
2006-03-03,1287.28,1297.33,1284.2,1287.23,1712788096
2006-03-06,1287.3,1288.23,1275.67,1278.26,1562092672
2006-03-07,1277.22,1278.26,1271.11,1275.88,1468835840
2006-03-08,1275.08,1280.33,1268.42,1278.47,1590191616
2006-03-09,1278.93,1282.74,1272.23,1272.23,1429804928
2006-03-10,1272.93,1284.37,1271.11,1281.58,1387225472
2006-03-13,1284.97,1287.37,1281.58,1284.13,1304857728
2006-03-14,1284.13,1298.14,1282.67,1297.48,1381139584
2006-03-15,1297.71,1304.4,1294.97,1303.02,1597608704
2006-03-16,1303.75,1310.45,1303.02,1305.33,1711974656
2006-03-17,1308.01,1309.79,1305.31,1307.25,2038891520
2006-03-20,1307.68,1310,1303.59,1305.08,1345024384
2006-03-21,1305,1310.88,1295.81,1297.23,1629897216
2006-03-22,1297.23,1305.97,1295.81,1305.04,1495181312
2006-03-23,1305.04,1305.04,1298.11,1301.67,1409874048
2006-03-24,1301.71,1306.53,1298.89,1302.95,1387478528
2006-03-27,1302.93,1303.74,1299.09,1301.61,1279373312
2006-03-28,1301.3,1306.24,1291.84,1293.23,1466759936
2006-03-29,1293.23,1305.6,1293.23,1302.89,1630843136
2006-03-30,1303,1310.15,1296.72,1300.25,1479892992
2006-03-31,1300.79,1303,1294.81,1294.81,1444734592
2006-04-03,1302.88,1309.17,1294.83,1297.81,1526071808
2006-04-04,1297.91,1307.55,1294.71,1305.93,1463181056
2006-04-05,1306.52,1312.81,1304.81,1311.56,1561628288
2006-04-06,1308.91,1311.99,1302.43,1309.04,1506788224
2006-04-07,1309.04,1314.06,1294.18,1295.5,1400208768
2006-04-10,1295.61,1300.74,1293.17,1296.6,1260265216
2006-04-11,1296.6,1300.71,1282.96,1286.56,1528418560
2006-04-12,1286.89,1290.93,1286.45,1288.12,1232453248
2006-04-13,1288.12,1292.09,1283.37,1289.12,1151685760
2006-04-17,1289.12,1292.45,1280.74,1285.33,1216099584
2006-04-18,1285.97,1309.02,1285.33,1307.65,1758540672
2006-04-19,1307.93,1310.39,1302.79,1309.93,1609729792
2006-04-20,1307.93,1318.16,1306.38,1311.46,1727279616
2006-04-21,1313.58,1317.67,1306.59,1311.28,1793440128
2006-04-24,1311.28,1311.28,1303.79,1308.11,1440596352
2006-04-25,1308.43,1310.79,1299.17,1301.74,1662811392
2006-04-26,1301.74,1310.97,1301.74,1305.41,1622298624
2006-04-27,1304.56,1315,1295.56,1309.72,2020482176
2006-04-28,1309.72,1316.04,1306.16,1310.61,2052664832
2006-05-01,1311.1,1317.21,1303.46,1305.18,1601373568
2006-05-02,1305.18,1313.66,1305.16,1313.21,1551045120
2006-05-03,1313.34,1313.47,1303.92,1307.85,1653388672
2006-05-04,1308.25,1315.14,1307.85,1312.25,1551289344
2006-05-05,1313.92,1326.53,1312.25,1325.76,1547606912
2006-05-08,1325.78,1326.7,1322.87,1324.66,1459970432
2006-05-09,1324,1326.6,1322.48,1325.14,1463754624
2006-05-10,1324.56,1325.51,1317.43,1322.85,1484297472
2006-05-11,1322.63,1322.63,1303.45,1305.92,1731244288
2006-05-12,1305.17,1305.17,1290.38,1291.24,1673412992
2006-05-15,1290.56,1294.81,1284.51,1294.5,1571268096
2006-05-16,1294.5,1297.88,1288.51,1292.08,1544288512
2006-05-17,1290.16,1291.73,1267.31,1270.31,1910414976
2006-05-18,1270.25,1274.89,1261.75,1261.81,1649687168
2006-05-19,1261.86,1272.15,1256.28,1267.03,2099912576
2006-05-22,1266.47,1268.77,1252.98,1262.06,1727648384
2006-05-23,1263.52,1273.67,1256.15,1256.56,1710716544
2006-05-24,1256.56,1264.53,1245.34,1258.56,1967573376
2006-05-25,1260.55,1273.26,1260.55,1272.88,1532160256
2006-05-26,1273.79,1280.54,1272.5,1280.16,1156438016
2006-05-30,1273.79,1280.04,1259.84,1259.84,1363601152
2006-05-31,1259.38,1270.09,1259.38,1270.09,1803014144
2006-06-01,1270.22,1285.71,1269.18,1285.71,1575057792
2006-06-02,1286.56,1290.68,1280.22,1288.22,1431818112
2006-06-05,1287.24,1288.16,1264.66,1265.29,1324626688
2006-06-06,1265.93,1269.88,1254.46,1263.85,1701674368
2006-06-07,1263.98,1272.47,1255.77,1256.15,1629758464
2006-06-08,1255.22,1259.85,1235.18,1257.93,2269065984
2006-06-09,1258.18,1262.58,1250.03,1252.3,1379456128
2006-06-12,1252.62,1255.22,1236.2,1236.4,1435296768
2006-06-13,1236.06,1243.37,1222.52,1223.68,2011471616
2006-06-14,1223.66,1231.46,1219.29,1230.04,1776014976
2006-06-15,1230.76,1258.64,1230.01,1256.16,1777202304
2006-06-16,1255.89,1256.27,1246.33,1251.54,1967802496
2006-06-19,1252.51,1255.93,1237.17,1240.14,1362711808
2006-06-20,1240.12,1249.01,1238.87,1240.12,1315969408
